HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000025,0,6,South West,,South Gloucestershire,0,947537,0,0,N,0,9/23/2014,2014,181556,0,0,6,U,0,UU,361908,3,HAWKINS CRESCENT,7
0,0,E06000025,0,42,South West,,South Gloucestershire,0,947537,0,0,N,1,9/23/2014,2014,181556,0,0,41,U,0,UU,361908,9,HAWKINS CRESCENT,8
0,0,E06000025,0,11,South West,,South Gloucestershire,0,947537,0,0,N,2,9/23/2014,2014,181556,0,0,9,U,0,UU,361908,5,HAWKINS CRESCENT,9
0,0,E06000025,0,9,South West,,South Gloucestershire,0,947537,0,0,N,1,9/23/2014,2014,181556,0,0,8,U,0,UU,361908,0,HAWKINS CRESCENT,10
0,0,E06000025,0,10,South West,,South Gloucestershire,0,947537,0,0,N,2,9/23/2014,2014,181556,0,0,8,U,0,UU,361908,0,HAWKINS CRESCENT,11
0,0,E06000025,0,13,South West,,South Gloucestershire,0,947537,0,0,N,0,9/23/2014,2014,181556,0,0,13,U,0,UU,361908,0,HAWKINS CRESCENT,12
0,0,E06000025,0,14,South West,,South Gloucestershire,0,947537,0,0,N,2,9/23/2014,2014,181556,0,0,12,U,0,UU,361908,2,HAWKINS CRESCENT,13
0,0,E06000025,0,6,South West,,South Gloucestershire,0,947537,0,0,N,2,9/23/2014,2014,181556,0,0,4,U,0,UU,361908,0,HAWKINS CRESCENT,14
0,0,E06000025,0,35,South West,,South Gloucestershire,0,947537,0,0,N,2,9/23/2014,2014,181556,0,0,33,U,0,UU,361908,1,HAWKINS CRESCENT,15
0,0,E06000025,0,17,South West,,South Gloucestershire,0,947537,0,0,N,0,9/23/2014,2014,181556,0,0,17,U,0,UU,361908,3,HAWKINS CRESCENT,16
0,0,E06000025,0,27,South West,,South Gloucestershire,0,947537,0,0,N,0,9/23/2014,2014,181556,0,0,27,U,0,UU,361908,4,HAWKINS CRESCENT,17
0,0,E06000025,0,30,South West,,South Gloucestershire,0,947537,0,0,N,2,9/23/2014,2014,181556,1,0,27,U,0,UU,361908,3,HAWKINS CRESCENT,18
0,0,E06000025,0,23,South West,,South Gloucestershire,0,947537,0,0,S,0,9/23/2014,2014,181556,0,0,23,U,0,UU,361908,2,HAWKINS CRESCENT,7
0,0,E06000025,0,41,South West,,South Gloucestershire,0,947537,0,0,S,2,9/23/2014,2014,181556,1,0,38,U,0,UU,361908,4,HAWKINS CRESCENT,8
0,0,E06000025,0,22,South West,,South Gloucestershire,0,947537,0,0,S,1,9/23/2014,2014,181556,0,0,21,U,0,UU,361908,0,HAWKINS CRESCENT,9
0,0,E06000025,0,6,South West,,South Gloucestershire,0,947537,0,0,S,2,9/23/2014,2014,181556,1,0,3,U,0,UU,361908,1,HAWKINS CRESCENT,10
1,0,E06000025,0,11,South West,,South Gloucestershire,0,947537,0,1,S,0,9/23/2014,2014,181556,0,0,10,U,0,UU,361908,0,HAWKINS CRESCENT,11
0,0,E06000025,0,23,South West,,South Gloucestershire,0,947537,0,0,S,3,9/23/2014,2014,181556,0,0,20,U,0,UU,361908,0,HAWKINS CRESCENT,12
0,0,E06000025,0,28,South West,,South Gloucestershire,0,947537,0,0,S,0,9/23/2014,2014,181556,0,0,28,U,0,UU,361908,0,HAWKINS CRESCENT,13
0,0,E06000025,0,9,South West,,South Gloucestershire,0,947537,0,0,S,0,9/23/2014,2014,181556,0,0,9,U,0,UU,361908,4,HAWKINS CRESCENT,14
0,0,E06000025,0,45,South West,,South Gloucestershire,0,947537,0,0,S,4,9/23/2014,2014,181556,0,0,41,U,0,UU,361908,10,HAWKINS CRESCENT,15
0,0,E06000025,0,14,South West,,South Gloucestershire,0,947537,0,0,S,1,9/23/2014,2014,181556,0,0,13,U,0,UU,361908,0,HAWKINS CRESCENT,16
0,0,E06000025,0,28,South West,,South Gloucestershire,0,947537,0,0,S,1,9/23/2014,2014,181556,1,0,26,U,0,UU,361908,1,HAWKINS CRESCENT,17
0,0,E06000025,0,17,South West,,South Gloucestershire,0,947537,0,0,S,1,9/23/2014,2014,181556,0,0,16,U,0,UU,361908,4,HAWKINS CRESCENT,18
