HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000025,0,23,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,3,10/9/2006,2006,193657,0,0,20,C,0,CR,365455,0,Sundayshill Lane,7
0,0,E06000025,0,29,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,3,10/9/2006,2006,193657,0,0,26,C,0,CR,365455,0,Sundayshill Lane,8
1,0,E06000025,0,22,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,E,3,10/9/2006,2006,193657,0,0,18,C,0,CR,365455,0,Sundayshill Lane,9
0,0,E06000025,0,22,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,3,10/9/2006,2006,193657,0,0,19,C,0,CR,365455,0,Sundayshill Lane,10
1,0,E06000025,0,17,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,E,2,10/9/2006,2006,193657,0,0,14,C,0,CR,365455,0,Sundayshill Lane,11
0,0,E06000025,0,17,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,1,10/9/2006,2006,193657,0,0,16,C,0,CR,365455,0,Sundayshill Lane,12
0,0,E06000025,0,14,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,1,10/9/2006,2006,193657,0,0,13,C,0,CR,365455,1,Sundayshill Lane,13
1,0,E06000025,0,27,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,E,3,10/9/2006,2006,193657,0,0,23,C,0,CR,365455,1,Sundayshill Lane,14
1,1,E06000025,0,27,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,E,4,10/9/2006,2006,193657,0,0,21,C,0,CR,365455,2,Sundayshill Lane,15
0,0,E06000025,0,31,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,2,10/9/2006,2006,193657,1,0,28,C,0,CR,365455,1,Sundayshill Lane,16
0,0,E06000025,0,35,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,2,10/9/2006,2006,193657,0,0,33,C,0,CR,365455,4,Sundayshill Lane,17
0,0,E06000025,0,20,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,E,1,10/9/2006,2006,193657,1,0,18,C,0,CR,365455,3,Sundayshill Lane,18
0,0,E06000025,0,13,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,W,0,10/9/2006,2006,193657,1,0,12,C,0,CR,365455,0,Sundayshill Lane,7
1,1,E06000025,0,41,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,3,10/9/2006,2006,193657,0,0,36,C,0,CR,365455,1,Sundayshill Lane,8
1,0,E06000025,0,22,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,2,10/9/2006,2006,193657,0,0,19,C,0,CR,365455,0,Sundayshill Lane,9
0,0,E06000025,0,24,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,5,10/9/2006,2006,193657,0,0,18,C,1,CR,365455,4,Sundayshill Lane,10
0,0,E06000025,0,23,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,W,3,10/9/2006,2006,193657,0,0,20,C,0,CR,365455,0,Sundayshill Lane,11
0,0,E06000025,0,16,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,W,1,10/9/2006,2006,193657,0,0,15,C,0,CR,365455,0,Sundayshill Lane,12
1,0,E06000025,0,16,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,2,10/9/2006,2006,193657,0,0,13,C,0,CR,365455,1,Sundayshill Lane,13
1,0,E06000025,0,32,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,7,10/9/2006,2006,193657,0,0,24,C,0,CR,365455,1,Sundayshill Lane,14
1,0,E06000025,0,27,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,4,10/9/2006,2006,193657,0,0,22,C,0,CR,365455,0,Sundayshill Lane,15
1,0,E06000025,0,20,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,5,10/9/2006,2006,193657,0,0,14,C,0,CR,365455,2,Sundayshill Lane,16
0,0,E06000025,0,38,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,0,W,4,10/9/2006,2006,193657,0,0,34,C,0,CR,365455,1,Sundayshill Lane,17
0,0,E06000025,0,28,South West,"west of Sundayshill Lane, Rockhampton",South Gloucestershire,0,979247,0,1,W,3,10/9/2006,2006,193657,0,0,24,C,1,CR,365455,2,Sundayshill Lane,18
