HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000023,0,6,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,6,U,0,UU,362151,1,COLSTON DALE,7
0,0,E06000023,0,10,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,10,U,0,UU,362151,0,COLSTON DALE,8
0,0,E06000023,0,7,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,7,U,0,UU,362151,0,COLSTON DALE,9
0,0,E06000023,0,7,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,1,0,6,U,0,UU,362151,0,COLSTON DALE,10
0,0,E06000023,0,4,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,4,U,0,UU,362151,0,COLSTON DALE,11
0,0,E06000023,0,6,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,6,U,0,UU,362151,0,COLSTON DALE,12
0,0,E06000023,0,8,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,2,9/13/2013,2013,175877,0,0,6,U,0,UU,362151,0,COLSTON DALE,13
0,0,E06000023,0,3,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,3,U,0,UU,362151,0,COLSTON DALE,14
0,0,E06000023,0,12,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,12,U,0,UU,362151,0,COLSTON DALE,15
0,0,E06000023,0,8,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,8,U,0,UU,362151,1,COLSTON DALE,16
0,0,E06000023,0,5,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,5,U,0,UU,362151,0,COLSTON DALE,17
0,0,E06000023,0,10,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,N,0,9/13/2013,2013,175877,0,0,10,U,0,UU,362151,0,COLSTON DALE,18
0,0,E06000023,0,0,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,0,U,0,UU,362151,0,COLSTON DALE,7
0,0,E06000023,0,1,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,1,U,0,UU,362151,0,COLSTON DALE,8
0,0,E06000023,0,7,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,7,U,0,UU,362151,0,COLSTON DALE,9
0,0,E06000023,0,5,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,5,U,0,UU,362151,0,COLSTON DALE,10
0,0,E06000023,0,7,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,7,U,0,UU,362151,0,COLSTON DALE,11
0,0,E06000023,0,4,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,4,U,0,UU,362151,0,COLSTON DALE,12
0,0,E06000023,0,9,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,2,9/13/2013,2013,175877,0,0,7,U,0,UU,362151,0,COLSTON DALE,13
0,0,E06000023,0,5,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,5,U,0,UU,362151,0,COLSTON DALE,14
0,0,E06000023,0,10,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,10,U,0,UU,362151,1,COLSTON DALE,15
0,0,E06000023,0,17,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,17,U,0,UU,362151,1,COLSTON DALE,16
0,0,E06000023,0,9,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,9,U,0,UU,362151,0,COLSTON DALE,17
0,0,E06000023,0,11,South West,East of Trendlewood Park,"Bristol, City of",0,946809,0,0,S,0,9/13/2013,2013,175877,0,0,11,U,0,UU,362151,0,COLSTON DALE,18
